"","curr_std_envorig_scaled[, 1]","pcnm_keep_envorig","temp_scaled","sal_scaled","max_temp_scaled","min_sal_scaled"
"144","HOG",-0.0616204612270765,0.619096046288388,1.48981178053274,-1.09131673780907,0.779511955577904
"145","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"146","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"147","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"148","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"149","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"150","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"151","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"152","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"153","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"154","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"155","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"156","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"157","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"158","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"159","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"160","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"161","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"162","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"163","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"164","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"165","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"166","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"167","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"168","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"169","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"170","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"171","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"172","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"173","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"174","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"175","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"176","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"177","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"178","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"179","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"180","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"181","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"182","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"183","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"184","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"185","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"186","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"187","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"188","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"189","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"190","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"191","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"192","HOR",0.07622766957897,-1.60964972034981,-0.638490763085461,0.779511955577903,-0.155902391115581
"193","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"194","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"195","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"196","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"197","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"198","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"199","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"200","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"201","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"202","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"203","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"204","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"205","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"206","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"207","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"208","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"209","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"210","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"211","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"212","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"213","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"214","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"215","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"216","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"217","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"218","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"219","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"220","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"221","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"222","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"223","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"224","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"225","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"226","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"227","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"228","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"229","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"230","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"231","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"232","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"233","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"234","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"235","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"236","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"237","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"238","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"239","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"240","KAL",0.0335428218731634,1.36201130183445,-0.638490763085461,1.71492630227139,-0.155902391115581
"241","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"242","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"243","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"244","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"245","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"246","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"247","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"248","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"249","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"250","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"251","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"252","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"253","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"254","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"255","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"256","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"257","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"258","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"259","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"260","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"261","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"262","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"263","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"264","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"265","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"266","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"267","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"268","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"269","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"270","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"271","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"272","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"273","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"274","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"275","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"276","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"277","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"278","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"279","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"280","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"281","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"282","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"283","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"284","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"285","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"286","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"287","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
"288","KUR",-0.061638237076435,0.619096046288388,-0.425660508723641,-0.155902391115582,0.779511955577904
